sample_id	chrom	start	end	cn_a	cn_b
sample_28	chr1	1	2	0	0
sample_28	chr1	2	3	0	0
sample_28	chr1	3	4	0	0
sample_28	chr1	4	5	0	0
sample_28	chr1	5	6	0	0
sample_28	chr1	6	7	0	0
sample_28	chr1	7	8	0	0
sample_28	chr1	8	9	0	0
sample_28	chr1	9	10	0	0
sample_28	chr2	0	1	0	0
sample_28	chr2	1	2	0	0
sample_28	chr2	2	3	0	0
sample_28	chr2	3	4	0	0
sample_28	chr2	4	5	0	0
sample_28	chr2	5	6	0	0
sample_28	chr2	6	7	0	0
sample_28	chr2	7	8	0	0
sample_28	chr2	8	9	0	0
sample_28	chr2	9	10	0	0
sample_28	chr3	0	1	0	0
sample_28	chr3	1	2	0	0
sample_28	chr3	2	3	0	0
sample_28	chr3	3	4	0	0
sample_28	chr3	4	5	0	0
sample_28	chr3	5	6	0	0
sample_28	chr3	6	7	0	0
sample_28	chr3	7	8	0	0
sample_28	chr3	8	9	0	0
sample_28	chr3	9	10	0	0
sample_28	chr4	0	1	0	0
sample_28	chr4	1	2	0	0
sample_28	chr4	2	3	0	0
sample_28	chr4	3	4	0	0
sample_28	chr4	4	5	0	0
sample_28	chr4	5	6	0	0
sample_28	chr4	6	7	0	0
sample_28	chr4	7	8	0	0
sample_28	chr4	8	9	0	0
sample_28	chr4	9	10	0	0
sample_29	chr1	0	1	0	0
sample_29	chr1	1	2	0	0
sample_29	chr1	2	3	0	0
sample_29	chr1	3	4	0	0
sample_29	chr1	4	5	0	0
sample_29	chr1	5	6	0	0
sample_29	chr1	6	7	0	0
sample_29	chr1	7	8	0	0
sample_29	chr1	8	9	0	0
sample_29	chr1	9	10	0	0
sample_29	chr2	0	1	0	0
sample_29	chr2	1	2	0	0
sample_29	chr2	2	3	0	0
sample_29	chr2	3	4	0	0
sample_29	chr2	4	5	0	0
sample_29	chr2	5	6	0	0
sample_29	chr2	6	7	0	0
sample_29	chr2	7	8	0	0
sample_29	chr2	8	9	0	0
sample_29	chr2	9	10	0	0
sample_29	chr3	0	1	0	0
sample_29	chr3	1	2	0	0
sample_29	chr3	2	3	0	0
sample_29	chr3	3	4	0	0
sample_29	chr3	4	5	0	0
sample_29	chr3	5	6	0	0
sample_29	chr3	6	7	0	0
sample_29	chr3	7	8	0	0
sample_29	chr3	8	9	0	0
sample_29	chr3	9	10	0	0
sample_29	chr4	0	1	0	0
sample_29	chr4	1	2	0	0
sample_29	chr4	2	3	0	0
sample_29	chr4	3	4	0	0
sample_29	chr4	4	5	0	0
sample_29	chr4	5	6	0	0
sample_29	chr4	6	7	0	0
sample_29	chr4	7	8	0	0
sample_29	chr4	8	9	0	0
sample_29	chr4	9	10	0	1
sample_3	chr1	0	1	1	0
sample_3	chr1	1	2	0	0
sample_3	chr1	2	3	0	0
sample_3	chr1	3	4	0	0
sample_3	chr1	4	5	0	0
sample_3	chr1	5	6	0	0
sample_3	chr1	6	7	0	0
sample_3	chr1	7	8	0	0
sample_3	chr1	8	9	0	0
sample_3	chr1	9	10	0	0
sample_3	chr2	0	1	0	0
sample_3	chr2	1	2	0	1
sample_3	chr2	2	3	0	0
sample_3	chr2	3	4	0	0
sample_3	chr2	4	5	0	0
sample_3	chr2	5	6	0	0
sample_3	chr2	6	7	0	0
sample_3	chr2	7	8	0	0
sample_3	chr2	8	9	0	0
sample_3	chr2	9	10	0	0
sample_3	chr3	0	1	0	0
sample_3	chr3	1	2	0	0
sample_3	chr3	2	3	0	0
sample_3	chr3	3	4	0	0
sample_3	chr3	4	5	0	0
sample_3	chr3	5	6	0	0
sample_3	chr3	6	7	0	0
sample_3	chr3	7	8	0	1
sample_3	chr3	8	9	0	0
sample_3	chr3	9	10	0	0
sample_3	chr4	0	1	0	0
sample_3	chr4	1	2	0	0
sample_3	chr4	2	3	0	0
sample_3	chr4	3	4	0	0
sample_3	chr4	4	5	0	0
sample_3	chr4	5	6	0	0
sample_3	chr4	6	7	0	0
sample_3	chr4	7	8	0	0
sample_3	chr4	8	9	0	0
sample_3	chr4	9	10	0	0
sample_30	chr1	0	1	0	0
sample_30	chr1	1	2	0	0
sample_30	chr1	2	3	0	0
sample_30	chr1	3	4	0	0
sample_30	chr1	4	5	0	0
sample_30	chr1	5	6	0	0
sample_30	chr1	6	7	0	0
sample_30	chr1	7	8	0	0
sample_30	chr1	8	9	0	0
sample_30	chr1	9	10	0	0
sample_30	chr2	0	1	0	0
sample_30	chr2	1	2	0	0
sample_30	chr2	2	3	0	0
sample_30	chr2	3	4	0	0
sample_30	chr2	4	5	0	0
sample_30	chr2	5	6	0	0
sample_30	chr2	6	7	0	0
sample_30	chr2	7	8	0	0
sample_30	chr2	8	9	0	0
sample_30	chr2	9	10	0	0
sample_30	chr3	0	1	0	0
sample_30	chr3	1	2	0	0
sample_30	chr3	2	3	0	0
sample_30	chr3	3	4	0	0
sample_30	chr3	4	5	0	0
sample_30	chr3	5	6	0	0
sample_30	chr3	6	7	0	0
sample_30	chr3	7	8	0	0
sample_30	chr3	8	9	0	0
sample_30	chr3	9	10	0	0
sample_30	chr4	0	1	0	0
sample_30	chr4	1	2	0	0
sample_30	chr4	2	3	0	0
sample_30	chr4	3	4	0	0
sample_30	chr4	4	5	0	0
sample_30	chr4	5	6	0	0
sample_30	chr4	6	7	0	0
sample_30	chr4	7	8	0	0
sample_30	chr4	8	9	0	0
sample_30	chr4	9	10	0	1
sample_31	chr1	0	1	0	0
sample_31	chr1	1	2	0	0
sample_31	chr1	2	3	0	0
sample_31	chr1	3	4	0	0
sample_31	chr1	4	5	0	0
sample_31	chr1	5	6	0	0
sample_31	chr1	6	7	0	0
sample_31	chr1	7	8	0	0
sample_31	chr1	8	9	0	0
sample_31	chr1	9	10	0	0
sample_31	chr2	0	1	0	0
sample_31	chr2	1	2	0	0
sample_31	chr2	2	3	0	0
sample_31	chr2	3	4	0	0
sample_31	chr2	4	5	0	0
sample_31	chr2	5	6	0	0
sample_31	chr2	6	7	0	0
sample_31	chr2	7	8	0	0
sample_31	chr2	8	9	0	0
sample_31	chr2	9	10	0	0
sample_31	chr3	0	1	0	0
sample_31	chr3	1	2	0	0
sample_31	chr3	2	3	0	0
sample_31	chr3	3	4	0	0
sample_31	chr3	4	5	0	0
sample_31	chr3	5	6	0	0
sample_31	chr3	6	7	0	0
sample_31	chr3	7	8	0	0
sample_31	chr3	8	9	0	0
sample_31	chr3	9	10	0	0
sample_31	chr4	0	1	0	0
sample_31	chr4	1	2	0	0
sample_31	chr4	2	3	0	0
sample_31	chr4	3	4	0	0
sample_31	chr4	4	5	0	0
sample_31	chr4	5	6	0	0
sample_31	chr4	6	7	0	0
sample_31	chr4	7	8	0	0
sample_31	chr4	8	9	0	0
sample_31	chr4	9	10	0	0
sample_32	chr1	0	1	0	0
sample_32	chr1	1	2	0	0
sample_32	chr1	2	3	0	0
sample_32	chr1	3	4	0	0
sample_32	chr1	4	5	0	0
sample_32	chr1	5	6	0	0
sample_32	chr1	6	7	0	0
sample_32	chr1	7	8	0	0
sample_32	chr1	8	9	0	0
sample_32	chr1	9	10	0	0
sample_32	chr2	0	1	0	0
sample_32	chr2	1	2	0	0
sample_32	chr2	2	3	0	0
sample_32	chr2	3	4	0	0
sample_32	chr2	4	5	0	0
sample_32	chr2	5	6	0	0
sample_32	chr2	6	7	0	0
sample_32	chr2	7	8	0	0
sample_32	chr2	8	9	0	0
sample_32	chr2	9	10	0	0
sample_32	chr3	0	1	0	0
sample_32	chr3	1	2	0	0
sample_32	chr3	2	3	0	0
sample_32	chr3	3	4	0	0
sample_32	chr3	4	5	0	0
sample_32	chr3	5	6	0	0
sample_32	chr3	6	7	0	0
sample_32	chr3	7	8	0	0
sample_32	chr3	8	9	0	0
sample_32	chr3	9	10	0	0
sample_32	chr4	0	1	0	0
sample_32	chr4	1	2	0	0
sample_32	chr4	2	3	0	0
sample_32	chr4	3	4	0	0
sample_32	chr4	4	5	0	0
sample_32	chr4	5	6	0	0
sample_32	chr4	6	7	0	0
sample_32	chr4	7	8	0	0
sample_32	chr4	8	9	0	0
sample_32	chr4	9	10	0	1
sample_33	chr1	0	1	0	0
sample_33	chr1	1	2	0	0
sample_33	chr1	2	3	0	0
sample_33	chr1	3	4	0	0
sample_33	chr1	4	5	0	0
sample_33	chr1	5	6	0	0
sample_33	chr1	6	7	0	0
sample_33	chr1	7	8	0	0
sample_33	chr1	8	9	0	0
sample_33	chr1	9	10	0	0
sample_33	chr2	0	1	0	0
sample_33	chr2	1	2	0	0
sample_33	chr2	2	3	0	0
sample_33	chr2	3	4	0	0
sample_33	chr2	4	5	0	0
sample_33	chr2	5	6	0	0
sample_33	chr2	6	7	0	1
sample_33	chr2	7	8	0	0
sample_33	chr2	8	9	0	0
sample_33	chr2	9	10	0	0
sample_33	chr3	0	1	0	0
sample_33	chr3	1	2	0	0
sample_33	chr3	2	3	0	0
sample_33	chr3	3	4	0	0
sample_33	chr3	4	5	0	0
sample_33	chr3	5	6	0	0
sample_33	chr3	6	7	0	0
sample_33	chr3	7	8	0	0
sample_33	chr3	8	9	0	0
sample_33	chr3	9	10	0	0
sample_33	chr4	0	1	0	0
sample_33	chr4	1	2	0	0
sample_33	chr4	2	3	0	0
sample_33	chr4	3	4	0	0
sample_33	chr4	4	5	0	0
sample_33	chr4	5	6	0	0
sample_33	chr4	6	7	0	0
sample_33	chr4	7	8	0	0
sample_33	chr4	8	9	0	0
sample_33	chr4	9	10	0	0
sample_34	chr1	0	1	0	0
sample_34	chr1	1	2	0	0
sample_34	chr1	2	3	0	0
sample_34	chr1	3	4	0	0
sample_34	chr1	4	5	0	0
sample_34	chr1	5	6	0	0
sample_34	chr1	6	7	0	0
sample_34	chr1	7	8	0	0
sample_34	chr1	8	9	0	0
sample_34	chr1	9	10	0	0
sample_34	chr2	0	1	0	0
sample_34	chr2	1	2	0	0
sample_34	chr2	2	3	0	0
sample_34	chr2	3	4	0	0
sample_34	chr2	4	5	0	0
sample_34	chr2	5	6	0	0
sample_34	chr2	6	7	0	0
sample_34	chr2	7	8	0	0
sample_34	chr2	8	9	0	0
sample_34	chr2	9	10	0	0
sample_34	chr3	0	1	0	0
sample_34	chr3	1	2	0	0
sample_34	chr3	2	3	0	0
sample_34	chr3	3	4	0	0
sample_34	chr3	4	5	0	0
sample_34	chr3	5	6	0	0
sample_34	chr3	6	7	0	0
sample_34	chr3	7	8	0	0
sample_34	chr3	8	9	0	0
sample_34	chr3	9	10	0	0
sample_34	chr4	0	1	0	0
sample_34	chr4	1	2	0	0
sample_34	chr4	2	3	0	0
sample_34	chr4	3	4	0	0
sample_34	chr4	4	5	0	0
sample_34	chr4	5	6	0	0
sample_34	chr4	6	7	0	0
sample_34	chr4	7	8	0	0
sample_34	chr4	8	9	0	0
sample_34	chr4	9	10	0	1
sample_35	chr1	0	1	0	0
sample_35	chr1	1	2	0	0
sample_35	chr1	2	3	0	0
sample_35	chr1	3	4	0	0
sample_35	chr1	4	5	0	0
sample_35	chr1	5	6	0	0
sample_35	chr1	6	7	0	0
sample_35	chr1	7	8	0	0
sample_35	chr1	8	9	0	0
sample_35	chr1	9	10	0	0
sample_35	chr2	0	1	0	0
sample_35	chr2	1	2	0	0
sample_35	chr2	2	3	0	0
sample_35	chr2	3	4	0	0
sample_35	chr2	4	5	0	0
sample_35	chr2	5	6	0	0
sample_35	chr2	6	7	0	0
sample_35	chr2	7	8	0	0
sample_35	chr2	8	9	0	0
sample_35	chr2	9	10	0	0
sample_35	chr3	0	1	0	0
sample_35	chr3	1	2	0	0
sample_35	chr3	2	3	0	0
sample_35	chr3	3	4	0	0
sample_35	chr3	4	5	0	0
sample_35	chr3	5	6	0	0
sample_35	chr3	6	7	0	0
sample_35	chr3	7	8	0	0
sample_35	chr3	8	9	0	0
sample_35	chr3	9	10	0	0
sample_35	chr4	0	1	0	0
sample_35	chr4	1	2	0	0
sample_35	chr4	2	3	0	0
sample_35	chr4	3	4	0	0
sample_35	chr4	4	5	0	0
sample_35	chr4	5	6	0	0
sample_35	chr4	6	7	0	0
sample_35	chr4	7	8	0	0
sample_35	chr4	8	9	0	0
sample_35	chr4	9	10	0	1
sample_36	chr1	0	1	1	0
sample_36	chr1	1	2	0	0
sample_36	chr1	2	3	0	0
sample_36	chr1	3	4	0	0
sample_36	chr1	4	5	0	0
sample_36	chr1	5	6	0	0
sample_36	chr1	6	7	0	0
sample_36	chr1	7	8	0	0
sample_36	chr1	8	9	0	0
sample_36	chr1	9	10	0	0
sample_36	chr2	0	1	0	0
sample_36	chr2	1	2	0	0
sample_36	chr2	2	3	0	0
sample_36	chr2	3	4	0	0
sample_36	chr2	4	5	0	0
sample_36	chr2	5	6	0	0
sample_36	chr2	6	7	0	0
sample_36	chr2	7	8	0	0
sample_36	chr2	8	9	0	0
sample_36	chr2	9	10	0	0
sample_36	chr3	0	1	0	0
sample_36	chr3	1	2	0	0
sample_36	chr3	2	3	0	0
sample_36	chr3	3	4	0	0
sample_36	chr3	4	5	0	0
sample_36	chr3	5	6	0	0
sample_36	chr3	6	7	0	0
sample_36	chr3	7	8	0	1
sample_36	chr3	8	9	0	0
sample_36	chr3	9	10	0	0
sample_36	chr4	0	1	0	0
sample_36	chr4	1	2	0	0
sample_36	chr4	2	3	0	0
sample_36	chr4	3	4	0	0
sample_36	chr4	4	5	0	0
sample_36	chr4	5	6	0	0
sample_36	chr4	6	7	0	0
sample_36	chr4	7	8	0	0
sample_36	chr4	8	9	0	0
sample_36	chr4	9	10	0	0
sample_37	chr1	0	1	0	0
sample_37	chr1	1	2	0	1
sample_37	chr1	2	3	0	0
sample_37	chr1	3	4	0	0
sample_37	chr1	4	5	0	0
sample_37	chr1	5	6	0	0
sample_37	chr1	6	7	0	0
sample_37	chr1	7	8	0	0
sample_37	chr1	8	9	0	0
sample_37	chr1	9	10	0	0
sample_37	chr2	0	1	0	0
sample_37	chr2	1	2	0	0
sample_37	chr2	2	3	0	0
sample_37	chr2	3	4	0	0
sample_37	chr2	4	5	0	0
sample_37	chr2	5	6	0	0
sample_37	chr2	6	7	0	0
sample_37	chr2	7	8	0	0
sample_37	chr2	8	9	0	0
sample_37	chr2	9	10	0	0
sample_37	chr3	0	1	0	0
sample_37	chr3	1	2	0	0
sample_37	chr3	2	3	0	0
sample_37	chr3	3	4	0	0
sample_37	chr3	4	5	0	0
sample_37	chr3	5	6	0	0
sample_37	chr3	6	7	0	0
sample_37	chr3	7	8	0	0
sample_37	chr3	8	9	0	0
sample_37	chr3	9	10	0	0
sample_37	chr4	0	1	0	0
sample_37	chr4	1	2	0	0
sample_37	chr4	2	3	0	0
sample_37	chr4	3	4	0	0
sample_37	chr4	4	5	0	0
sample_37	chr4	5	6	0	0
sample_37	chr4	6	7	0	0
sample_37	chr4	7	8	0	0
sample_37	chr4	8	9	0	0
sample_37	chr4	9	10	0	0
sample_38	chr1	0	1	0	0
sample_38	chr1	1	2	0	0
sample_38	chr1	2	3	0	0
sample_38	chr1	3	4	0	0
sample_38	chr1	4	5	0	0
sample_38	chr1	5	6	0	0
sample_38	chr1	6	7	0	0
sample_38	chr1	7	8	0	0
sample_38	chr1	8	9	0	0
sample_38	chr1	9	10	0	0
sample_38	chr2	0	1	0	0
sample_38	chr2	1	2	0	0
sample_38	chr2	2	3	0	0
sample_38	chr2	3	4	0	0
sample_38	chr2	4	5	0	0
sample_38	chr2	5	6	0	0
sample_38	chr2	6	7	0	0
sample_38	chr2	7	8	0	0
sample_38	chr2	8	9	0	0
sample_38	chr2	9	10	0	0
sample_38	chr3	0	1	0	0
sample_38	chr3	1	2	0	0
sample_38	chr3	2	3	0	0
sample_38	chr3	3	4	0	0
sample_38	chr3	4	5	0	0
sample_38	chr3	5	6	0	0
sample_38	chr3	6	7	0	0
sample_38	chr3	7	8	0	0
sample_38	chr3	8	9	0	0
sample_38	chr3	9	10	0	0
sample_38	chr4	0	1	0	0
sample_38	chr4	1	2	0	0
sample_38	chr4	2	3	0	0
sample_38	chr4	3	4	0	0
sample_38	chr4	4	5	0	0
sample_38	chr4	5	6	0	0
sample_38	chr4	6	7	0	0
sample_38	chr4	7	8	0	0
sample_38	chr4	8	9	0	0
sample_38	chr4	9	10	0	0
sample_39	chr1	0	1	0	0
sample_39	chr1	1	2	0	0
sample_39	chr1	2	3	0	0
sample_39	chr1	3	4	0	0
sample_39	chr1	4	5	0	0
sample_39	chr1	5	6	0	0
sample_39	chr1	6	7	0	0
sample_39	chr1	7	8	0	0
sample_39	chr1	8	9	0	0
sample_39	chr1	9	10	0	0
sample_39	chr2	0	1	0	0
sample_39	chr2	1	2	0	0
sample_39	chr2	2	3	0	0
sample_39	chr2	3	4	0	0
sample_39	chr2	4	5	0	0
sample_39	chr2	5	6	0	0
sample_39	chr2	6	7	0	1
sample_39	chr2	7	8	0	0
sample_39	chr2	8	9	0	0
sample_39	chr2	9	10	0	0
sample_39	chr3	0	1	0	0
sample_39	chr3	1	2	0	0
sample_39	chr3	2	3	0	0
sample_39	chr3	3	4	0	0
sample_39	chr3	4	5	0	0
sample_39	chr3	5	6	0	0
sample_39	chr3	6	7	0	0
sample_39	chr3	7	8	0	0
sample_39	chr3	8	9	0	0
sample_39	chr3	9	10	0	0
sample_39	chr4	0	1	0	0
sample_39	chr4	1	2	0	0
sample_39	chr4	2	3	0	0
sample_39	chr4	3	4	0	0
sample_39	chr4	4	5	0	0
sample_39	chr4	5	6	0	0
sample_39	chr4	6	7	0	0
sample_39	chr4	7	8	0	0
sample_39	chr4	8	9	0	0
sample_39	chr4	9	10	1	0
sample_4	chr1	0	1	0	0
sample_4	chr1	1	2	0	0
sample_4	chr1	2	3	0	0
sample_4	chr1	3	4	0	0
sample_4	chr1	4	5	0	0
sample_4	chr1	5	6	0	0
sample_4	chr1	6	7	0	0
sample_4	chr1	7	8	0	0
sample_4	chr1	8	9	0	0
sample_4	chr1	9	10	0	0
sample_4	chr2	0	1	0	0
sample_4	chr2	1	2	0	0
sample_4	chr2	2	3	0	0
sample_4	chr2	3	4	0	0
sample_4	chr2	4	5	0	0
sample_4	chr2	5	6	0	0
sample_4	chr2	6	7	0	0
sample_4	chr2	7	8	0	0
sample_4	chr2	8	9	0	0
sample_4	chr2	9	10	0	0
sample_4	chr3	0	1	0	0
sample_4	chr3	1	2	0	0
sample_4	chr3	2	3	0	0
sample_4	chr3	3	4	0	0
sample_4	chr3	4	5	0	0
sample_4	chr3	5	6	0	0
sample_4	chr3	6	7	0	0
sample_4	chr3	7	8	0	0
sample_4	chr3	8	9	0	0
sample_4	chr3	9	10	0	0
sample_4	chr4	0	1	0	0
sample_4	chr4	1	2	0	0
sample_4	chr4	2	3	0	0
sample_4	chr4	3	4	0	0
sample_4	chr4	4	5	0	0
sample_4	chr4	5	6	0	0
sample_4	chr4	6	7	0	0
sample_4	chr4	7	8	0	0
sample_4	chr4	8	9	0	0
sample_4	chr4	9	10	0	0
sample_40	chr1	0	1	0	0
sample_40	chr1	1	2	0	0
sample_40	chr1	2	3	0	0
sample_40	chr1	3	4	0	0
sample_40	chr1	4	5	0	0
sample_40	chr1	5	6	0	0
sample_40	chr1	6	7	0	0
sample_40	chr1	7	8	0	0
sample_40	chr1	8	9	0	0
sample_40	chr1	9	10	0	0
sample_40	chr2	0	1	0	0
sample_40	chr2	1	2	0	0
sample_40	chr2	2	3	0	0
sample_40	chr2	3	4	0	0
sample_40	chr2	4	5	0	0
sample_40	chr2	5	6	0	0
sample_40	chr2	6	7	0	0
sample_40	chr2	7	8	0	0
sample_40	chr2	8	9	0	0
sample_40	chr2	9	10	0	0
sample_40	chr3	0	1	0	0
sample_40	chr3	1	2	0	0
sample_40	chr3	2	3	0	0
sample_40	chr3	3	4	0	0
sample_40	chr3	4	5	0	0
sample_40	chr3	5	6	0	0
sample_40	chr3	6	7	0	0
sample_40	chr3	7	8	0	0
sample_40	chr3	8	9	0	0
sample_40	chr3	9	10	0	0
sample_40	chr4	0	1	0	0
sample_40	chr4	1	2	0	0
sample_40	chr4	2	3	0	0
sample_40	chr4	3	4	0	0
sample_40	chr4	4	5	0	0
sample_40	chr4	5	6	0	0
sample_40	chr4	6	7	0	0
sample_40	chr4	7	8	0	0
sample_40	chr4	8	9	0	0
sample_40	chr4	9	10	0	1
sample_41	chr1	0	1	0	0
sample_41	chr1	1	2	0	0
sample_41	chr1	2	3	0	0
sample_41	chr1	3	4	0	0
sample_41	chr1	4	5	0	0
sample_41	chr1	5	6	0	0
sample_41	chr1	6	7	0	0
sample_41	chr1	7	8	0	0
sample_41	chr1	8	9	0	0
sample_41	chr1	9	10	0	0
sample_41	chr2	0	1	0	0
sample_41	chr2	1	2	0	0
sample_41	chr2	2	3	0	0
sample_41	chr2	3	4	0	0
sample_41	chr2	4	5	0	0
sample_41	chr2	5	6	0	0
sample_41	chr2	6	7	0	0
sample_41	chr2	7	8	0	0
sample_41	chr2	8	9	0	0
sample_41	chr2	9	10	0	0
sample_41	chr3	0	1	0	0
sample_41	chr3	1	2	0	0
sample_41	chr3	2	3	0	0
sample_41	chr3	3	4	0	0
sample_41	chr3	4	5	0	0
sample_41	chr3	5	6	0	0
sample_41	chr3	6	7	0	0
sample_41	chr3	7	8	0	0
sample_41	chr3	8	9	0	0
sample_41	chr3	9	10	0	0
sample_41	chr4	0	1	0	0
sample_41	chr4	1	2	0	0
sample_41	chr4	2	3	0	0
sample_41	chr4	3	4	0	0
sample_41	chr4	4	5	0	0
sample_41	chr4	5	6	0	0
sample_41	chr4	6	7	0	0
sample_41	chr4	7	8	0	0
sample_41	chr4	8	9	0	0
sample_41	chr4	9	10	0	0
sample_42	chr1	0	1	0	0
sample_42	chr1	1	2	0	0
sample_42	chr1	2	3	0	0
sample_42	chr1	3	4	0	0
sample_42	chr1	4	5	0	0
sample_42	chr1	5	6	0	0
sample_42	chr1	6	7	0	0
sample_42	chr1	7	8	0	0
sample_42	chr1	8	9	0	0
sample_42	chr1	9	10	0	0
sample_42	chr2	0	1	0	0
sample_42	chr2	1	2	0	0
sample_42	chr2	2	3	0	0
sample_42	chr2	3	4	0	0
sample_42	chr2	4	5	0	0
sample_42	chr2	5	6	0	0
sample_42	chr2	6	7	0	1
sample_42	chr2	7	8	0	0
sample_42	chr2	8	9	0	0
sample_42	chr2	9	10	0	0
sample_42	chr3	0	1	0	0
sample_42	chr3	1	2	0	0
sample_42	chr3	2	3	0	0
sample_42	chr3	3	4	0	0
sample_42	chr3	4	5	0	0
sample_42	chr3	5	6	0	0
sample_42	chr3	6	7	0	0
sample_42	chr3	7	8	0	0
sample_42	chr3	8	9	0	0
sample_42	chr3	9	10	0	0
sample_42	chr4	0	1	0	0
sample_42	chr4	1	2	0	0
sample_42	chr4	2	3	0	0
sample_42	chr4	3	4	0	0
sample_42	chr4	4	5	0	0
sample_42	chr4	5	6	0	0
sample_42	chr4	6	7	0	0
sample_42	chr4	7	8	0	0
sample_42	chr4	8	9	0	0
sample_42	chr4	9	10	0	0
sample_43	chr1	0	1	0	0
sample_43	chr1	1	2	0	0
sample_43	chr1	2	3	0	0
sample_43	chr1	3	4	0	0
sample_43	chr1	4	5	0	0
sample_43	chr1	5	6	0	0
sample_43	chr1	6	7	0	0
sample_43	chr1	7	8	0	0
sample_43	chr1	8	9	0	0
sample_43	chr1	9	10	0	0
sample_43	chr2	0	1	0	0
sample_43	chr2	1	2	0	0
sample_43	chr2	2	3	0	0
sample_43	chr2	3	4	0	0
sample_43	chr2	4	5	0	0
sample_43	chr2	5	6	0	0
sample_43	chr2	6	7	0	0
sample_43	chr2	7	8	0	0
sample_43	chr2	8	9	0	0
sample_43	chr2	9	10	0	0
sample_43	chr3	0	1	0	0
sample_43	chr3	1	2	0	0
sample_43	chr3	2	3	0	0
sample_43	chr3	3	4	0	0
sample_43	chr3	4	5	0	0
sample_43	chr3	5	6	0	0
sample_43	chr3	6	7	0	0
sample_43	chr3	7	8	0	0
sample_43	chr3	8	9	0	0
sample_43	chr3	9	10	0	0
sample_43	chr4	0	1	0	0
sample_43	chr4	1	2	0	0
sample_43	chr4	2	3	0	0
sample_43	chr4	3	4	0	0
sample_43	chr4	4	5	0	0
sample_43	chr4	5	6	0	0
sample_43	chr4	6	7	0	0
sample_43	chr4	7	8	0	0
sample_43	chr4	8	9	0	0
sample_43	chr4	9	10	0	1
sample_44	chr1	0	1	0	0
sample_44	chr1	1	2	0	0
sample_44	chr1	2	3	0	0
sample_44	chr1	3	4	0	0
sample_44	chr1	4	5	0	0
sample_44	chr1	5	6	0	0
sample_44	chr1	6	7	0	0
sample_44	chr1	7	8	0	0
sample_44	chr1	8	9	0	0
sample_44	chr1	9	10	0	0
sample_44	chr2	0	1	0	0
sample_44	chr2	1	2	0	0
sample_44	chr2	2	3	0	0
sample_44	chr2	3	4	0	0
sample_44	chr2	4	5	0	0
sample_44	chr2	5	6	0	0
sample_44	chr2	6	7	0	0
sample_44	chr2	7	8	0	0
sample_44	chr2	8	9	0	0
sample_44	chr2	9	10	0	0
sample_44	chr3	0	1	0	0
sample_44	chr3	1	2	0	0
sample_44	chr3	2	3	0	0
sample_44	chr3	3	4	0	0
sample_44	chr3	4	5	0	0
sample_44	chr3	5	6	0	0
sample_44	chr3	6	7	0	0
sample_44	chr3	7	8	0	0
sample_44	chr3	8	9	0	0
sample_44	chr3	9	10	0	0
sample_44	chr4	0	1	0	0
sample_44	chr4	1	2	0	0
sample_44	chr4	2	3	0	0
sample_44	chr4	3	4	0	0
sample_44	chr4	4	5	0	0
sample_44	chr4	5	6	0	0
sample_44	chr4	6	7	0	0
sample_44	chr4	7	8	0	0
sample_44	chr4	8	9	0	0
sample_44	chr4	9	10	0	1
sample_45	chr1	0	1	1	0
sample_45	chr1	1	2	0	0
sample_45	chr1	2	3	0	0
sample_45	chr1	3	4	0	1
sample_45	chr1	4	5	0	0
sample_45	chr1	5	6	0	0
sample_45	chr1	6	7	0	0
sample_45	chr1	7	8	0	0
sample_45	chr1	8	9	0	0
sample_45	chr1	9	10	0	0
sample_45	chr2	0	1	0	0
sample_45	chr2	1	2	0	0
sample_45	chr2	2	3	0	0
sample_45	chr2	3	4	0	0
sample_45	chr2	4	5	0	0
sample_45	chr2	5	6	0	0
sample_45	chr2	6	7	0	0
sample_45	chr2	7	8	0	0
sample_45	chr2	8	9	0	0
sample_45	chr2	9	10	0	0
sample_45	chr3	0	1	0	0
sample_45	chr3	1	2	0	0
sample_45	chr3	2	3	0	0
sample_45	chr3	3	4	0	0
sample_45	chr3	4	5	0	0
sample_45	chr3	5	6	0	0
sample_45	chr3	6	7	0	0
sample_45	chr3	7	8	0	1
sample_45	chr3	8	9	0	0
sample_45	chr3	9	10	0	0
sample_45	chr4	0	1	0	0
sample_45	chr4	1	2	0	0
sample_45	chr4	2	3	0	0
sample_45	chr4	3	4	0	0
sample_45	chr4	4	5	0	0
sample_45	chr4	5	6	0	0
sample_45	chr4	6	7	0	0
sample_45	chr4	7	8	0	0
sample_45	chr4	8	9	0	0
sample_45	chr4	9	10	0	0
sample_46	chr1	0	1	0	0
sample_46	chr1	1	2	0	0
sample_46	chr1	2	3	0	0
sample_46	chr1	3	4	0	0
sample_46	chr1	4	5	0	0
sample_46	chr1	5	6	0	0
sample_46	chr1	6	7	0	0
sample_46	chr1	7	8	0	0
sample_46	chr1	8	9	0	0
sample_46	chr1	9	10	0	0
sample_46	chr2	0	1	0	0
sample_46	chr2	1	2	0	0
sample_46	chr2	2	3	0	0
sample_46	chr2	3	4	0	0
sample_46	chr2	4	5	0	0
sample_46	chr2	5	6	0	0
sample_46	chr2	6	7	0	0
sample_46	chr2	7	8	0	0
sample_46	chr2	8	9	0	1
sample_46	chr2	9	10	0	0
sample_46	chr3	0	1	0	0
sample_46	chr3	1	2	0	0
sample_46	chr3	2	3	0	0
